school_year,school_year_offset,sis_user_id,student_label,grade_level,course_id,course_name,course_track,section_id,teacher_id,attendance_category,boy_assignment_label,eoy_assignment_label,boy_score,eoy_score,present_boy,present_eoy,observed_growth_delta,modeled_eoy_growth_delta,latent_readiness_after_boy,latent_readiness_after_eoy,latent_eoy_transition_delta,growth_band
2027-2028,2,SYN-SIS-000379,Synthetic Student 379,9,MATH-GEOM,Geometry,regular,Y02-SEC-002,TCH-002,high,Assignment 05,Assignment 06,39.43,52.06,true,true,12.630000000000003,12.63,37.86,48.3619,10.5019,positive_growth
2027-2028,2,SYN-SIS-000381,Synthetic Student 381,9,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,TCH-003,high,Assignment 05,Assignment 06,34.57,44.88,true,true,10.310000000000002,10.31,35.84,44.3257,8.4857,positive_growth
2027-2028,2,SYN-SIS-000382,Synthetic Student 382,9,MATH-GEOM,Geometry,regular,Y02-SEC-002,TCH-002,high,Assignment 05,Assignment 06,35.37,41.58,true,true,6.210000000000001,6.21,34.44,42.9057,8.4657,positive_growth
2027-2028,2,SYN-SIS-000396,Synthetic Student 396,9,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,TCH-003,at_risk,Assignment 05,Assignment 06,0.0,75.21,false,true,,,69.47,76.7613,7.2913,first_evidence_eoy
2027-2028,2,SYN-SIS-000401,Synthetic Student 401,9,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,TCH-003,high,Assignment 05,Assignment 06,44.49,51.69,true,true,7.199999999999996,7.2,42.75,50.2044,7.4544,positive_growth
2027-2028,2,SYN-SIS-000407,Synthetic Student 407,9,MATH-ALG1,Algebra 1,regular,Y02-SEC-001,TCH-001,high,Assignment 05,Assignment 06,36.81,42.65,true,true,5.839999999999996,5.84,36.15,45.6165,9.4665,positive_growth
2028-2029,3,SYN-SIS-000017,Synthetic Student 017,12,MATH-PRECALC,Precalculus,regular,Y03-SEC-018,TCH-003,high,Assignment 07,Assignment 08,40.64,45.62,true,true,4.979999999999997,4.98,37.7408,42.7859,5.0451,stable
2028-2029,3,SYN-SIS-000022,Synthetic Student 022,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,TCH-005,normal,Assignment 07,Assignment 08,70.81,80.21,true,true,9.399999999999991,9.4,74.8962,75.9975,1.1013,positive_growth
2028-2029,3,SYN-SIS-000045,Synthetic Student 045,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,TCH-005,high,Assignment 07,Assignment 08,58.14,64.37,true,true,6.230000000000004,6.23,55.4978,63.3348,7.837,positive_growth
2028-2029,3,SYN-SIS-000050,Synthetic Student 050,12,MATH-PRECALC,Precalculus,regular,Y03-SEC-016,TCH-003,normal,Assignment 07,Assignment 08,38.82,38.18,true,true,-0.6400000000000006,-0.64,35.2585,42.1222,6.8637,stable
2028-2029,3,SYN-SIS-000065,Synthetic Student 065,12,MATH-PRECALC,Precalculus,regular,Y03-SEC-016,TCH-003,normal,Assignment 07,Assignment 08,30.95,38.79,true,true,7.84,7.84,32.2395,37.4129,5.1734,positive_growth
2028-2029,3,SYN-SIS-000081,Synthetic Student 081,12,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-014,TCH-004,normal,Assignment 07,Assignment 08,100.0,97.32,true,true,-2.680000000000007,-2.68,100.0,100.0,0.0,stable
2028-2029,3,SYN-SIS-000092,Synthetic Student 092,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,TCH-005,normal,Assignment 07,Assignment 08,64.19,78.4,true,true,14.210000000000008,14.21,69.7615,76.9864,7.2249,positive_growth
2028-2029,3,SYN-SIS-000167,Synthetic Student 167,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,TCH-005,normal,Assignment 07,Assignment 08,86.6,84.08,true,true,-2.519999999999996,-2.52,84.4288,84.5096,0.0808,stable
2028-2029,3,SYN-SIS-000171,Synthetic Student 171,12,MATH-PRECALC,Precalculus,regular,Y03-SEC-018,TCH-003,high,Assignment 07,Assignment 08,20.91,23.85,true,true,2.9400000000000013,2.94,23.229,25.5497,2.3207,stable
2028-2029,3,SYN-SIS-000208,Synthetic Student 208,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,TCH-005,high,Assignment 07,Assignment 08,56.57,61.45,true,true,4.880000000000003,4.88,56.1475,61.341,5.1935,stable
2028-2029,3,SYN-SIS-000236,Synthetic Student 236,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,TCH-005,normal,Assignment 07,Assignment 08,59.8,58.25,true,true,-1.5499999999999972,-1.55,51.3357,55.74,4.4043,stable
2028-2029,3,SYN-SIS-000260,Synthetic Student 260,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,TCH-005,high,Assignment 07,Assignment 08,95.23,100.0,true,true,4.769999999999996,4.77,95.3805,100.0,4.6195,stable
2028-2029,3,SYN-SIS-000268,Synthetic Student 268,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,TCH-005,high,Assignment 07,Assignment 08,29.9,36.41,true,true,6.509999999999998,6.51,28.3932,31.3851,2.9919,positive_growth
2028-2029,3,SYN-SIS-000271,Synthetic Student 271,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,TCH-005,high,Assignment 07,Assignment 08,89.74,83.42,true,true,-6.319999999999993,-6.32,82.1359,84.074,1.9381,negative_growth
2028-2029,3,SYN-SIS-000294,Synthetic Student 294,11,MATH-ALG2,Algebra 2,regular,Y03-SEC-009,TCH-002,high,Assignment 07,Assignment 08,41.35,41.64,true,true,0.28999999999999915,0.29,37.099,45.5554,8.4564,stable
2028-2029,3,SYN-SIS-000301,Synthetic Student 301,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,TCH-005,high,Assignment 07,Assignment 08,69.93,75.19,true,true,5.259999999999991,5.26,71.8038,71.9061,0.1023,positive_growth
2028-2029,3,SYN-SIS-000321,Synthetic Student 321,11,MATH-ALG2,Algebra 2,regular,Y03-SEC-007,TCH-002,high,Assignment 07,Assignment 08,40.81,38.31,true,true,-2.5,-2.5,36.5679,41.8866,5.3187,stable
2028-2029,3,SYN-SIS-000325,Synthetic Student 325,11,MATH-PRECALC,Precalculus,regular,Y03-SEC-016,TCH-003,high,Assignment 07,Assignment 08,30.22,45.9,true,true,15.68,15.68,34.1891,42.7581,8.569,large_positive_growth
2028-2029,3,SYN-SIS-000327,Synthetic Student 327,11,MATH-ALG2,Algebra 2,regular,Y03-SEC-009,TCH-002,normal,Assignment 07,Assignment 08,47.18,48.2,true,true,1.0200000000000031,1.02,45.503,51.3349,5.8319,stable
2028-2029,3,SYN-SIS-000340,Synthetic Student 340,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,TCH-005,high,Assignment 07,Assignment 08,70.84,67.84,true,true,-3.0,-3.0,68.9534,70.0293,1.0759,stable
2028-2029,3,SYN-SIS-000341,Synthetic Student 341,11,MATH-PRECALC,Precalculus,regular,Y03-SEC-018,TCH-003,high,Assignment 07,Assignment 08,42.19,50.03,true,true,7.840000000000003,7.84,45.1545,47.9247,2.7702,positive_growth
2028-2029,3,SYN-SIS-000343,Synthetic Student 343,11,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-011,TCH-003,normal,Assignment 07,Assignment 08,64.63,0.0,true,false,,,61.8081,66.7157,4.9076,absent_eoy
2028-2029,3,SYN-SIS-000380,Synthetic Student 380,10,MATH-ALG2,Algebra 2,regular,Y03-SEC-007,TCH-002,high,Assignment 07,Assignment 08,18.72,28.36,true,true,9.64,9.64,21.6917,30.9464,9.2547,positive_growth
2028-2029,3,SYN-SIS-000392,Synthetic Student 392,10,MATH-ALG2,Algebra 2,regular,Y03-SEC-007,TCH-002,high,Assignment 07,Assignment 08,26.37,30.79,true,true,4.419999999999998,4.42,28.9403,35.0709,6.1306,stable
2028-2029,3,SYN-SIS-000394,Synthetic Student 394,10,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,TCH-005,high,Assignment 07,Assignment 08,24.58,44.04,true,true,19.46,19.46,27.4191,31.9462,4.5271,large_positive_growth
2028-2029,3,SYN-SIS-000408,Synthetic Student 408,10,MATH-ALG2,Algebra 2,regular,Y03-SEC-007,TCH-002,high,Assignment 07,Assignment 08,43.98,47.11,true,true,3.1300000000000026,3.13,39.7666,46.9041,7.1375,stable
2028-2029,3,SYN-SIS-000417,Synthetic Student 417,9,MATH-GEOM,Geometry,regular,Y03-SEC-003,TCH-002,normal,Assignment 07,Assignment 08,52.11,54.04,true,true,1.9299999999999997,1.93,53.71,55.7275,2.0175,stable
2028-2029,3,SYN-SIS-000426,Synthetic Student 426,9,MATH-ALG1,Algebra 1,regular,Y03-SEC-001,TCH-001,high,Assignment 07,Assignment 08,24.36,32.74,true,true,8.380000000000003,8.38,24.28,29.0768,4.7968,positive_growth
2028-2029,3,SYN-SIS-000431,Synthetic Student 431,9,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-015,TCH-004,high,Assignment 07,Assignment 08,37.1,42.63,true,true,5.530000000000001,5.53,36.65,44.2471,7.5971,positive_growth
2028-2029,3,SYN-SIS-000435,Synthetic Student 435,9,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-013,TCH-004,normal,Assignment 07,Assignment 08,43.25,55.1,true,true,11.850000000000001,11.85,46.71,56.3705,9.6605,positive_growth
2028-2029,3,SYN-SIS-000470,Synthetic Student 470,9,MATH-GEOM,Geometry,regular,Y03-SEC-004,TCH-002,normal,Assignment 07,Assignment 08,67.46,71.44,true,true,3.980000000000004,3.98,67.0,72.3729,5.3729,stable
2029-2030,4,SYN-SIS-000289,Synthetic Student 289,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-020,TCH-005,at_risk,Assignment 09,Assignment 10,37.51,34.0,true,true,-3.509999999999998,-3.51,34.8938,38.8303,3.9365,stable
2029-2030,4,SYN-SIS-000293,Synthetic Student 293,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,TCH-005,high,Assignment 09,Assignment 10,59.5,65.43,true,true,5.930000000000007,5.93,61.2404,65.206,3.9656,positive_growth
2029-2030,4,SYN-SIS-000303,Synthetic Student 303,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,TCH-005,high,Assignment 09,Assignment 10,49.61,54.72,true,true,5.109999999999999,5.11,52.1349,55.438,3.3031,positive_growth
2029-2030,4,SYN-SIS-000307,Synthetic Student 307,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y04-SEC-026,TCH-004,high,Assignment 09,Assignment 10,49.53,56.04,true,true,6.509999999999998,6.51,49.2686,56.3987,7.1301,positive_growth
2029-2030,4,SYN-SIS-000309,Synthetic Student 309,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-019,TCH-003,high,Assignment 09,Assignment 10,51.76,60.8,true,true,9.04,9.04,56.6031,59.739,3.1359,positive_growth
2029-2030,4,SYN-SIS-000314,Synthetic Student 314,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y04-SEC-026,TCH-004,normal,Assignment 09,Assignment 10,0.0,82.16,false,true,,-5.18,86.1753,85.2007,-0.9746,first_evidence_eoy
2029-2030,4,SYN-SIS-000327,Synthetic Student 327,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-019,TCH-003,normal,Assignment 09,Assignment 10,41.47,47.52,true,true,6.050000000000004,6.05,48.1105,49.4588,1.3483,positive_growth
2029-2030,4,SYN-SIS-000342,Synthetic Student 342,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-024,TCH-005,normal,Assignment 09,Assignment 10,0.0,73.09,false,true,,9.66,65.4289,69.686,4.2571,first_evidence_eoy
2029-2030,4,SYN-SIS-000361,Synthetic Student 361,11,MATH-ALG2,Algebra 2,regular,Y04-SEC-009,TCH-002,at_risk,Assignment 09,Assignment 10,0.0,47.17,false,true,,10.25,40.7305,49.4582,8.7277,first_evidence_eoy
2029-2030,4,SYN-SIS-000387,Synthetic Student 387,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,TCH-005,at_risk,Assignment 09,Assignment 10,42.86,0.0,true,false,,,41.4277,50.0233,8.5956,absent_eoy
2029-2030,4,SYN-SIS-000393,Synthetic Student 393,11,MATH-PRECALC,Precalculus,regular,Y04-SEC-019,TCH-003,high,Assignment 09,Assignment 10,14.27,18.8,true,true,4.530000000000001,4.53,19.6559,25.166,5.5101,stable
2029-2030,4,SYN-SIS-000397,Synthetic Student 397,11,MATH-ALG2,Algebra 2,regular,Y04-SEC-009,TCH-002,high,Assignment 09,Assignment 10,32.46,30.66,true,true,-1.8000000000000007,-1.8,27.9807,29.8684,1.8877,stable
2029-2030,4,SYN-SIS-000415,Synthetic Student 415,10,MATH-ALG2,Algebra 2,regular,Y04-SEC-010,TCH-002,normal,Assignment 09,Assignment 10,32.27,47.11,true,true,14.839999999999996,14.84,34.0436,44.0351,9.9915,positive_growth
2029-2030,4,SYN-SIS-000431,Synthetic Student 431,10,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-020,TCH-005,high,Assignment 09,Assignment 10,46.83,49.06,true,true,2.230000000000004,2.23,42.9174,50.4021,7.4847,stable
2029-2030,4,SYN-SIS-000439,Synthetic Student 439,10,MATH-AP-PRECALC,AP Precalculus,ap,Y04-SEC-014,TCH-004,normal,Assignment 09,Assignment 10,43.48,44.59,true,true,1.1100000000000065,1.11,40.4819,47.6136,7.1317,stable
2029-2030,4,SYN-SIS-000442,Synthetic Student 442,10,MATH-ALG2,Algebra 2,regular,Y04-SEC-010,TCH-002,normal,Assignment 09,Assignment 10,8.39,19.7,true,true,11.309999999999999,11.31,11.2342,18.9151,7.6809,positive_growth
2029-2030,4,SYN-SIS-000445,Synthetic Student 445,10,MATH-ALG2,Algebra 2,regular,Y04-SEC-008,TCH-002,normal,Assignment 09,Assignment 10,44.24,48.18,true,true,3.9399999999999977,3.94,41.6828,47.9257,6.2429,stable
2029-2030,4,SYN-SIS-000455,Synthetic Student 455,10,MATH-AP-PRECALC,AP Precalculus,ap,Y04-SEC-014,TCH-004,normal,Assignment 09,Assignment 10,58.09,57.67,true,true,-0.4200000000000017,-0.42,55.4037,56.8834,1.4797,stable
2029-2030,4,SYN-SIS-000456,Synthetic Student 456,10,MATH-AP-PRECALC,AP Precalculus,ap,Y04-SEC-015,TCH-004,normal,Assignment 09,Assignment 10,46.29,61.16,true,true,14.869999999999997,14.87,48.5621,59.2489,10.6868,positive_growth
2029-2030,4,SYN-SIS-000458,Synthetic Student 458,10,MATH-ALG2,Algebra 2,regular,Y04-SEC-009,TCH-002,high,Assignment 09,Assignment 10,26.15,31.1,true,true,4.950000000000003,4.95,26.6545,36.7631,10.1086,stable
2029-2030,4,SYN-SIS-000462,Synthetic Student 462,10,MATH-AP-PRECALC,AP Precalculus,ap,Y04-SEC-014,TCH-004,high,Assignment 09,Assignment 10,61.2,66.77,true,true,5.569999999999993,5.57,60.7745,69.7054,8.9309,positive_growth
2029-2030,4,SYN-SIS-000470,Synthetic Student 470,10,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-013,TCH-003,normal,Assignment 09,Assignment 10,74.0,0.0,true,false,,,70.6625,72.47,1.8075,absent_eoy
2029-2030,4,SYN-SIS-000478,Synthetic Student 478,10,MATH-ALG2,Algebra 2,regular,Y04-SEC-008,TCH-002,high,Assignment 09,Assignment 10,37.99,35.34,true,true,-2.6499999999999986,-2.65,33.3175,38.3093,4.9918,stable
2029-2030,4,SYN-SIS-000481,Synthetic Student 481,10,MATH-ALG2,Algebra 2,regular,Y04-SEC-010,TCH-002,normal,Assignment 09,Assignment 10,0.0,47.82,false,true,,21.31,34.5306,42.6741,8.1435,first_evidence_eoy
2029-2030,4,SYN-SIS-000487,Synthetic Student 487,9,MATH-GEOM,Geometry,regular,Y04-SEC-003,TCH-002,high,Assignment 09,Assignment 10,50.09,63.46,true,true,13.369999999999997,13.37,52.05,58.6522,6.6022,positive_growth
2029-2030,4,SYN-SIS-000495,Synthetic Student 495,9,MATH-GEOM,Geometry,regular,Y04-SEC-004,TCH-002,normal,Assignment 09,Assignment 10,73.56,80.49,true,true,6.929999999999993,6.93,72.49,79.3834,6.8934,positive_growth
2029-2030,4,SYN-SIS-000496,Synthetic Student 496,9,MATH-GEOM,Geometry,regular,Y04-SEC-005,TCH-001,normal,Assignment 09,Assignment 10,88.84,92.61,true,true,3.769999999999996,3.77,88.69,90.2546,1.5646,stable
2029-2030,4,SYN-SIS-000498,Synthetic Student 498,9,MATH-GEOM,Geometry,regular,Y04-SEC-007,TCH-001,normal,Assignment 09,Assignment 10,64.89,71.14,true,true,6.25,6.25,69.56,73.0392,3.4792,positive_growth
2029-2030,4,SYN-SIS-000500,Synthetic Student 500,9,MATH-ALG1,Algebra 1,regular,Y04-SEC-001,TCH-001,normal,Assignment 09,Assignment 10,47.35,51.47,true,true,4.119999999999997,4.12,45.7,51.6142,5.9142,stable
2029-2030,4,SYN-SIS-000514,Synthetic Student 514,9,MATH-GEOM,Geometry,regular,Y04-SEC-004,TCH-002,high,Assignment 09,Assignment 10,61.92,57.45,true,true,-4.469999999999999,-4.47,59.62,61.6468,2.0268,stable
2029-2030,4,SYN-SIS-000518,Synthetic Student 518,9,MATH-GEOM,Geometry,regular,Y04-SEC-007,TCH-001,normal,Assignment 09,Assignment 10,44.85,0.0,true,false,,,43.88,50.4124,6.5324,absent_eoy
2029-2030,4,SYN-SIS-000532,Synthetic Student 532,9,MATH-GEOM,Geometry,regular,Y04-SEC-007,TCH-001,normal,Assignment 09,Assignment 10,35.47,40.56,true,true,5.090000000000003,5.09,36.53,39.6312,3.1012,positive_growth
2029-2030,4,SYN-SIS-000550,Synthetic Student 550,9,MATH-ALG1,Algebra 1,regular,Y04-SEC-002,TCH-001,normal,Assignment 09,Assignment 10,37.16,47.07,true,true,9.910000000000004,9.91,37.46,44.0628,6.6028,positive_growth
2029-2030,4,SYN-SIS-000551,Synthetic Student 551,9,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-011,TCH-003,normal,Assignment 09,Assignment 10,55.33,62.3,true,true,6.969999999999999,6.97,51.8,59.9516,8.1516,positive_growth
2029-2030,4,SYN-SIS-000555,Synthetic Student 555,9,MATH-GEOM,Geometry,regular,Y04-SEC-005,TCH-001,high,Assignment 09,Assignment 10,62.38,68.98,true,true,6.600000000000001,6.6,60.32,70.7983,10.4783,positive_growth
2029-2030,4,SYN-SIS-000560,Synthetic Student 560,9,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-012,TCH-003,normal,Assignment 09,Assignment 10,56.14,58.29,true,true,2.1499999999999986,2.15,51.35,60.9458,9.5958,stable
2029-2030,4,SYN-SIS-000563,Synthetic Student 563,9,MATH-GEOM,Geometry,regular,Y04-SEC-004,TCH-002,high,Assignment 09,Assignment 10,38.39,39.87,true,true,1.4799999999999969,1.48,37.59,42.1781,4.5881,stable
2029-2030,4,SYN-SIS-000565,Synthetic Student 565,9,MATH-ALG1,Algebra 1,regular,Y04-SEC-001,TCH-001,normal,Assignment 09,Assignment 10,34.77,30.22,true,true,-4.550000000000004,-4.55,29.2,35.2666,6.0666,stable
2029-2030,4,SYN-SIS-000571,Synthetic Student 571,9,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-012,TCH-003,normal,Assignment 09,Assignment 10,24.65,33.08,true,true,8.43,8.43,20.78,29.8743,9.0943,positive_growth
2029-2030,4,SYN-SIS-000573,Synthetic Student 573,9,MATH-GEOM,Geometry,regular,Y04-SEC-003,TCH-002,normal,Assignment 09,Assignment 10,31.02,43.41,true,true,12.389999999999997,12.39,30.0,43.2888,13.2888,positive_growth
2030-2031,5,SYN-SIS-000350,Synthetic Student 350,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-021,TCH-005,normal,Assignment 11,Assignment 12,72.6,71.15,true,true,-1.4499999999999886,-1.45,72.941,77.041,4.1,stable
2030-2031,5,SYN-SIS-000351,Synthetic Student 351,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y05-SEC-023,TCH-005,high,Assignment 11,Assignment 12,51.56,57.38,true,true,5.82,5.82,51.7939,55.3667,3.5728,positive_growth
2030-2031,5,SYN-SIS-000355,Synthetic Student 355,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-021,TCH-005,normal,Assignment 11,Assignment 12,65.43,70.55,true,true,5.11999999999999,5.12,63.9915,66.153,2.1615,positive_growth
2030-2031,5,SYN-SIS-000357,Synthetic Student 357,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y05-SEC-024,TCH-005,high,Assignment 11,Assignment 12,28.09,26.9,true,true,-1.1900000000000013,-1.19,28.8612,33.8408,4.9796,stable
2030-2031,5,SYN-SIS-000360,Synthetic Student 360,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,TCH-005,at_risk,Assignment 11,Assignment 12,46.8,0.0,true,false,,,48.5688,53.2638,4.695,absent_eoy
2030-2031,5,SYN-SIS-000361,Synthetic Student 361,12,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,TCH-003,at_risk,Assignment 11,Assignment 12,44.16,53.33,true,true,9.170000000000002,9.17,47.1427,51.5428,4.4001,positive_growth
2030-2031,5,SYN-SIS-000362,Synthetic Student 362,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y05-SEC-025,TCH-004,high,Assignment 11,Assignment 12,95.84,99.79,true,true,3.950000000000003,3.95,94.536,97.8165,3.2805,stable
2030-2031,5,SYN-SIS-000363,Synthetic Student 363,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,TCH-005,high,Assignment 11,Assignment 12,20.33,28.07,true,true,7.740000000000002,7.74,22.2206,29.3483,7.1277,positive_growth
2030-2031,5,SYN-SIS-000389,Synthetic Student 389,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-020,TCH-005,high,Assignment 11,Assignment 12,44.24,51.83,true,true,7.589999999999996,7.59,46.2045,49.5321,3.3276,positive_growth
2030-2031,5,SYN-SIS-000422,Synthetic Student 422,11,MATH-AP-PRECALC,AP Precalculus,ap,Y05-SEC-015,TCH-004,normal,Assignment 11,Assignment 12,69.67,77.05,true,true,7.3799999999999955,7.38,69.5067,78.1079,8.6012,positive_growth
2030-2031,5,SYN-SIS-000426,Synthetic Student 426,11,MATH-ALG2,Algebra 2,regular,Y05-SEC-009,TCH-002,high,Assignment 11,Assignment 12,34.23,31.82,true,true,-2.4099999999999966,-2.41,29.6217,35.1149,5.4932,stable
2030-2031,5,SYN-SIS-000441,Synthetic Student 441,11,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,TCH-003,normal,Assignment 11,Assignment 12,32.26,38.0,true,true,5.740000000000002,5.74,31.2035,38.1865,6.983,positive_growth
2030-2031,5,SYN-SIS-000460,Synthetic Student 460,11,MATH-ALG2,Algebra 2,regular,Y05-SEC-007,TCH-002,high,Assignment 11,Assignment 12,34.52,53.5,true,true,18.979999999999997,18.98,35.888,47.65,11.762,large_positive_growth
2030-2031,5,SYN-SIS-000463,Synthetic Student 463,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-020,TCH-005,normal,Assignment 11,Assignment 12,53.4,60.32,true,true,6.920000000000002,6.92,54.035,58.5372,4.5022,positive_growth
2030-2031,5,SYN-SIS-000487,Synthetic Student 487,10,MATH-ALG2-H,Honors Algebra 2,honors,Y05-SEC-011,TCH-003,high,Assignment 11,Assignment 12,54.26,60.38,true,true,6.1200000000000045,6.12,55.4344,61.5831,6.1487,positive_growth
2030-2031,5,SYN-SIS-000502,Synthetic Student 502,10,MATH-AP-PRECALC,AP Precalculus,ap,Y05-SEC-014,TCH-004,normal,Assignment 11,Assignment 12,56.3,56.11,true,true,-0.18999999999999773,-0.19,51.7424,55.9032,4.1608,stable
2030-2031,5,SYN-SIS-000531,Synthetic Student 531,10,MATH-ALG2,Algebra 2,regular,Y05-SEC-006,TCH-002,normal,Assignment 11,Assignment 12,25.78,36.38,true,true,10.600000000000001,10.6,26.5042,35.5982,9.094,positive_growth
2030-2031,5,SYN-SIS-000539,Synthetic Student 539,10,MATH-ALG2-H,Honors Algebra 2,honors,Y05-SEC-012,TCH-003,high,Assignment 11,Assignment 12,55.7,59.14,true,true,3.4399999999999977,3.44,59.3492,63.0188,3.6696,stable
2030-2031,5,SYN-SIS-000559,Synthetic Student 559,10,MATH-AP-PRECALC,AP Precalculus,ap,Y05-SEC-015,TCH-004,normal,Assignment 11,Assignment 12,25.39,0.0,true,false,,,23.926,28.726,4.8,absent_eoy
2030-2031,5,SYN-SIS-000565,Synthetic Student 565,10,MATH-GEOM,Geometry,regular,Y05-SEC-002,TCH-002,normal,Assignment 11,Assignment 12,31.13,36.07,true,true,4.940000000000001,4.94,30.6813,36.156,5.4747,stable
2030-2031,5,SYN-SIS-000569,Synthetic Student 569,10,MATH-AP-PRECALC,AP Precalculus,ap,Y05-SEC-014,TCH-004,at_risk,Assignment 11,Assignment 12,0.0,58.46,false,true,,10.46,46.2594,57.814,11.5546,first_evidence_eoy
2030-2031,5,SYN-SIS-000573,Synthetic Student 573,10,MATH-ALG2,Algebra 2,regular,Y05-SEC-007,TCH-002,normal,Assignment 11,Assignment 12,37.93,49.64,true,true,11.71,11.71,42.0305,51.5297,9.4992,positive_growth
2030-2031,5,SYN-SIS-000584,Synthetic Student 584,9,MATH-ALG2-H,Honors Algebra 2,honors,Y05-SEC-011,TCH-003,normal,Assignment 11,Assignment 12,48.91,54.57,true,true,5.660000000000004,5.66,44.9,54.982,10.082,positive_growth
2030-2031,5,SYN-SIS-000586,Synthetic Student 586,9,MATH-GEOM,Geometry,regular,Y05-SEC-005,TCH-001,high,Assignment 11,Assignment 12,29.23,34.36,true,true,5.129999999999999,5.13,31.63,38.8399,7.2099,positive_growth
2030-2031,5,SYN-SIS-000593,Synthetic Student 593,9,MATH-GEOM,Geometry,regular,Y05-SEC-005,TCH-001,normal,Assignment 11,Assignment 12,37.21,48.21,true,true,11.0,11.0,35.61,44.6982,9.0882,positive_growth
2030-2031,5,SYN-SIS-000603,Synthetic Student 603,9,MATH-GEOM,Geometry,regular,Y05-SEC-005,TCH-001,high,Assignment 11,Assignment 12,65.26,67.53,true,true,2.269999999999996,2.27,62.75,67.322,4.572,stable
