school_year,sis_user_id,canonical_student_label,canvas_student_label,canonical_course_id,canvas_course_id,canonical_section_id,canvas_section_id,canonical_teacher_id,canvas_teacher_id,canonical_enrollment_status,canvas_enrollment_status,canvas_email,reconciliation_status
2025-2026,SYN-SIS-000026,Synthetic Student 026,Synthetic Student 026,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,fchen28@schoolname.example,matched
2025-2026,SYN-SIS-000036,Synthetic Student 036,Synthetic Student 036,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,qmartinez26@schoolname.example,matched
2025-2026,SYN-SIS-000068,Synthetic Student 068,Synthetic Student 068,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,hgarcia27@schoolname.example,matched
2025-2026,SYN-SIS-000093,Synthetic Student 093,Synthetic Student 093,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,mmartinez26@schoolname.example,matched
2025-2026,SYN-SIS-000139,Synthetic Student 139,Synthetic Student 139,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,tpatel27@schoolname.example,matched
2025-2026,SYN-SIS-000141,Synthetic Student 141,Synthetic Student 141,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,adavis26@schoolname.example,matched
2025-2026,SYN-SIS-000163,Synthetic Student 163,Synthetic Student 163,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,cgarcia26@schoolname.example,matched
2025-2026,SYN-SIS-000210,Synthetic Student 210,Synthetic Student 210,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,jprice27@schoolname.example,matched
2025-2026,SYN-SIS-000226,Synthetic Student 226,Synthetic Student 226,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,fmartinez27@schoolname.example,matched
2025-2026,SYN-SIS-000239,Synthetic Student 239,Synthetic Student 239,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,tflores26@schoolname.example,matched
2025-2026,SYN-SIS-000247,Synthetic Student 247,Synthetic Student 247,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-023,Y00-SEC-023,TCH-005,TCH-005,active,active,gortiz27@schoolname.example,matched
2025-2026,SYN-SIS-000005,Synthetic Student 005,Synthetic Student 005,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,epatel26@schoolname.example,matched
2025-2026,SYN-SIS-000009,Synthetic Student 009,Synthetic Student 009,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,ievans27@schoolname.example,matched
2025-2026,SYN-SIS-000067,Synthetic Student 067,Synthetic Student 067,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,gflores28@schoolname.example,matched
2025-2026,SYN-SIS-000101,Synthetic Student 101,Synthetic Student 101,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,abrooks26@schoolname.example,matched
2025-2026,SYN-SIS-000125,Synthetic Student 125,Synthetic Student 125,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,egarcia26@schoolname.example,matched
2025-2026,SYN-SIS-000138,Synthetic Student 138,Synthetic Student 138,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,snguyen26@schoolname.example,matched
2025-2026,SYN-SIS-000144,Synthetic Student 144,Synthetic Student 144,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,dgarcia26@schoolname.example,matched
2025-2026,SYN-SIS-000162,Synthetic Student 162,Synthetic Student 162,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,bflores26@schoolname.example,matched
2025-2026,SYN-SIS-000194,Synthetic Student 194,Synthetic Student 194,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,nrivera26@schoolname.example,matched
2025-2026,SYN-SIS-000223,Synthetic Student 223,Synthetic Student 223,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,cjohnson27@schoolname.example,matched
2025-2026,SYN-SIS-000233,Synthetic Student 233,Synthetic Student 233,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,mnguyen26@schoolname.example,matched
2025-2026,SYN-SIS-000262,Synthetic Student 262,Synthetic Student 262,MATH-AP-CALC-AB,MATH-AP-CALC-AB,Y00-SEC-024,Y00-SEC-024,TCH-005,TCH-005,active,active,bkim27@schoolname.example,matched
2025-2026,SYN-SIS-000024,Synthetic Student 024,Synthetic Student 024,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,dpatel26@schoolname.example,matched
2025-2026,SYN-SIS-000034,Synthetic Student 034,Synthetic Student 034,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,nkim26@schoolname.example,matched
2025-2026,SYN-SIS-000103,Synthetic Student 103,Synthetic Student 103,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,cdavis26@schoolname.example,matched
2025-2026,SYN-SIS-000131,Synthetic Student 131,Synthetic Student 131,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,kmartinez26@schoolname.example,matched
2025-2026,SYN-SIS-000136,Synthetic Student 136,Synthetic Student 136,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,qmiller27@schoolname.example,matched
2025-2026,SYN-SIS-000153,Synthetic Student 153,Synthetic Student 153,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,mprice26@schoolname.example,matched
2025-2026,SYN-SIS-000168,Synthetic Student 168,Synthetic Student 168,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,hlewis26@schoolname.example,matched
2025-2026,SYN-SIS-000169,Synthetic Student 169,Synthetic Student 169,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,imartinez26@schoolname.example,matched
2025-2026,SYN-SIS-000190,Synthetic Student 190,Synthetic Student 190,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,jortiz26@schoolname.example,matched
2025-2026,SYN-SIS-000220,Synthetic Student 220,Synthetic Student 220,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,vflores27@schoolname.example,matched
2025-2026,SYN-SIS-000224,Synthetic Student 224,Synthetic Student 224,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,dkim26@schoolname.example,matched
2025-2026,SYN-SIS-000252,Synthetic Student 252,Synthetic Student 252,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-025,Y00-SEC-025,TCH-005,TCH-005,active,active,lnguyen26@schoolname.example,matched
2025-2026,SYN-SIS-000008,Synthetic Student 008,Synthetic Student 008,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,hdavis27@schoolname.example,matched
2025-2026,SYN-SIS-000040,Synthetic Student 040,Synthetic Student 040,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,vstone26@schoolname.example,matched
2025-2026,SYN-SIS-000048,Synthetic Student 048,Synthetic Student 048,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,hflores26@schoolname.example,matched
2025-2026,SYN-SIS-000056,Synthetic Student 056,Synthetic Student 056,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,qnelson26@schoolname.example,matched
2025-2026,SYN-SIS-000117,Synthetic Student 117,Synthetic Student 117,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,rmiller26@schoolname.example,matched
2025-2026,SYN-SIS-000118,Synthetic Student 118,Synthetic Student 118,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,srivera26@schoolname.example,matched
2025-2026,SYN-SIS-000129,Synthetic Student 129,Synthetic Student 129,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,ikim26@schoolname.example,matched
2025-2026,SYN-SIS-000207,Synthetic Student 207,Synthetic Student 207,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,gmartinez26@schoolname.example,matched
2025-2026,SYN-SIS-000217,Synthetic Student 217,Synthetic Student 217,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,rchen26@schoolname.example,matched
2025-2026,SYN-SIS-000228,Synthetic Student 228,Synthetic Student 228,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,hortiz27@schoolname.example,matched
2025-2026,SYN-SIS-000269,Synthetic Student 269,Synthetic Student 269,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y00-SEC-026,Y00-SEC-026,TCH-005,TCH-005,active,active,imiller26@schoolname.example,matched
2025-2026,SYN-SIS-000021,Synthetic Student 021,Synthetic Student 021,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,amiller27@schoolname.example,matched
2025-2026,SYN-SIS-000028,Synthetic Student 028,Synthetic Student 028,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,hevans28@schoolname.example,matched
2025-2026,SYN-SIS-000037,Synthetic Student 037,Synthetic Student 037,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,rnelson27@schoolname.example,matched
2025-2026,SYN-SIS-000041,Synthetic Student 041,Synthetic Student 041,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,arivera27@schoolname.example,matched
2025-2026,SYN-SIS-000042,Synthetic Student 042,Synthetic Student 042,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,bnguyen26@schoolname.example,matched
2025-2026,SYN-SIS-000049,Synthetic Student 049,Synthetic Student 049,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,igarcia26@schoolname.example,matched
2025-2026,SYN-SIS-000074,Synthetic Student 074,Synthetic Student 074,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,nmartinez26@schoolname.example,matched
2025-2026,SYN-SIS-000152,Synthetic Student 152,Synthetic Student 152,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,lortiz28@schoolname.example,matched
2025-2026,SYN-SIS-000259,Synthetic Student 259,Synthetic Student 259,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,tgarcia28@schoolname.example,matched
2025-2026,SYN-SIS-000284,Synthetic Student 284,Synthetic Student 284,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-016,Y00-SEC-016,TCH-004,TCH-004,active,active,dnelson26@schoolname.example,matched
2025-2026,SYN-SIS-000051,Synthetic Student 051,Synthetic Student 051,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,kibrahim29@schoolname.example,matched
2025-2026,SYN-SIS-000060,Synthetic Student 060,Synthetic Student 060,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,vmiller27@schoolname.example,matched
2025-2026,SYN-SIS-000099,Synthetic Student 099,Synthetic Student 099,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,trivera26@schoolname.example,matched
2025-2026,SYN-SIS-000123,Synthetic Student 123,Synthetic Student 123,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,cevans28@schoolname.example,matched
2025-2026,SYN-SIS-000199,Synthetic Student 199,Synthetic Student 199,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,tdavis26@schoolname.example,matched
2025-2026,SYN-SIS-000201,Synthetic Student 201,Synthetic Student 201,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,agarcia28@schoolname.example,matched
2025-2026,SYN-SIS-000240,Synthetic Student 240,Synthetic Student 240,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,vgarcia28@schoolname.example,matched
2025-2026,SYN-SIS-000245,Synthetic Student 245,Synthetic Student 245,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,emartinez27@schoolname.example,matched
2025-2026,SYN-SIS-000258,Synthetic Student 258,Synthetic Student 258,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,sflores28@schoolname.example,matched
2025-2026,SYN-SIS-000282,Synthetic Student 282,Synthetic Student 282,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-017,Y00-SEC-017,TCH-004,TCH-004,active,active,blewis27@schoolname.example,matched
2025-2026,SYN-SIS-000011,Synthetic Student 011,Synthetic Student 011,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-018,Y00-SEC-018,TCH-004,TCH-004,active,active,kgarcia29@schoolname.example,matched
2025-2026,SYN-SIS-000053,Synthetic Student 053,Synthetic Student 053,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-018,Y00-SEC-018,TCH-004,TCH-004,active,active,mkim29@schoolname.example,matched
2025-2026,SYN-SIS-000073,Synthetic Student 073,Synthetic Student 073,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-018,Y00-SEC-018,TCH-004,TCH-004,active,active,mlewis28@schoolname.example,matched
2025-2026,SYN-SIS-000078,Synthetic Student 078,Synthetic Student 078,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-018,Y00-SEC-018,TCH-004,TCH-004,active,active,sstone28@schoolname.example,matched
2025-2026,SYN-SIS-000080,Synthetic Student 080,Synthetic Student 080,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-018,Y00-SEC-018,TCH-004,TCH-004,active,active,vrivera28@schoolname.example,matched
2025-2026,SYN-SIS-000102,Synthetic Student 102,Synthetic Student 102,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-018,Y00-SEC-018,TCH-004,TCH-004,active,active,bchen26@schoolname.example,matched
2025-2026,SYN-SIS-000161,Synthetic Student 161,Synthetic Student 161,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-018,Y00-SEC-018,TCH-004,TCH-004,active,active,aevans27@schoolname.example,matched
2025-2026,SYN-SIS-000176,Synthetic Student 176,Synthetic Student 176,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-018,Y00-SEC-018,TCH-004,TCH-004,active,active,qnguyen28@schoolname.example,matched
2025-2026,SYN-SIS-000211,Synthetic Student 211,Synthetic Student 211,MATH-AP-PRECALC,MATH-AP-PRECALC,Y00-SEC-018,Y00-SEC-018,TCH-004,TCH-004,active,active,kstone27@schoolname.example,matched
2025-2026,SYN-SIS-000025,Synthetic Student 025,Synthetic Student 025,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,ebrooks29@schoolname.example,matched
2025-2026,SYN-SIS-000062,Synthetic Student 062,Synthetic Student 062,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,bpatel29@schoolname.example,matched
2025-2026,SYN-SIS-000072,Synthetic Student 072,Synthetic Student 072,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,lkim27@schoolname.example,matched
2025-2026,SYN-SIS-000111,Synthetic Student 111,Synthetic Student 111,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,klewis29@schoolname.example,matched
2025-2026,SYN-SIS-000149,Synthetic Student 149,Synthetic Student 149,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,ilewis29@schoolname.example,matched
2025-2026,SYN-SIS-000170,Synthetic Student 170,Synthetic Student 170,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,jnelson29@schoolname.example,matched
2025-2026,SYN-SIS-000184,Synthetic Student 184,Synthetic Student 184,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,dibrahim29@schoolname.example,matched
2025-2026,SYN-SIS-000200,Synthetic Student 200,Synthetic Student 200,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,vevans29@schoolname.example,matched
2025-2026,SYN-SIS-000213,Synthetic Student 213,Synthetic Student 213,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,mrivera27@schoolname.example,matched
2025-2026,SYN-SIS-000215,Synthetic Student 215,Synthetic Student 215,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,ppatel29@schoolname.example,matched
2025-2026,SYN-SIS-000260,Synthetic Student 260,Synthetic Student 260,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,vhayes29@schoolname.example,matched
2025-2026,SYN-SIS-000283,Synthetic Student 283,Synthetic Student 283,MATH-GEOM,MATH-GEOM,Y00-SEC-003,Y00-SEC-003,TCH-002,TCH-002,active,active,cmartinez29@schoolname.example,matched
2025-2026,SYN-SIS-000047,Synthetic Student 047,Synthetic Student 047,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,gevans27@schoolname.example,matched
2025-2026,SYN-SIS-000084,Synthetic Student 084,Synthetic Student 084,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,ddavis29@schoolname.example,matched
2025-2026,SYN-SIS-000110,Synthetic Student 110,Synthetic Student 110,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,jkim28@schoolname.example,matched
2025-2026,SYN-SIS-000122,Synthetic Student 122,Synthetic Student 122,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,bdavis28@schoolname.example,matched
2025-2026,SYN-SIS-000195,Synthetic Student 195,Synthetic Student 195,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,pnguyen29@schoolname.example,matched
2025-2026,SYN-SIS-000208,Synthetic Student 208,Synthetic Student 208,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,hnelson29@schoolname.example,matched
2025-2026,SYN-SIS-000261,Synthetic Student 261,Synthetic Student 261,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,ajohnson29@schoolname.example,matched
2025-2026,SYN-SIS-000265,Synthetic Student 265,Synthetic Student 265,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,enelson29@schoolname.example,matched
2025-2026,SYN-SIS-000267,Synthetic Student 267,Synthetic Student 267,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,gprice28@schoolname.example,matched
2025-2026,SYN-SIS-000268,Synthetic Student 268,Synthetic Student 268,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,hstone29@schoolname.example,matched
2025-2026,SYN-SIS-000270,Synthetic Student 270,Synthetic Student 270,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,jrivera29@schoolname.example,matched
2025-2026,SYN-SIS-000285,Synthetic Student 285,Synthetic Student 285,MATH-GEOM,MATH-GEOM,Y00-SEC-004,Y00-SEC-004,TCH-002,TCH-002,active,active,eortiz27@schoolname.example,matched
2025-2026,SYN-SIS-000019,Synthetic Student 019,Synthetic Student 019,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,tortiz29@schoolname.example,matched
2025-2026,SYN-SIS-000022,Synthetic Student 022,Synthetic Student 022,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,brivera29@schoolname.example,matched
2025-2026,SYN-SIS-000119,Synthetic Student 119,Synthetic Student 119,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,tnguyen29@schoolname.example,matched
2025-2026,SYN-SIS-000126,Synthetic Student 126,Synthetic Student 126,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,fhayes29@schoolname.example,matched
2025-2026,SYN-SIS-000150,Synthetic Student 150,Synthetic Student 150,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,jmartinez29@schoolname.example,matched
2025-2026,SYN-SIS-000157,Synthetic Student 157,Synthetic Student 157,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,rnguyen29@schoolname.example,matched
2025-2026,SYN-SIS-000165,Synthetic Student 165,Synthetic Student 165,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,eibrahim28@schoolname.example,matched
2025-2026,SYN-SIS-000167,Synthetic Student 167,Synthetic Student 167,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,gkim29@schoolname.example,matched
2025-2026,SYN-SIS-000198,Synthetic Student 198,Synthetic Student 198,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,schen28@schoolname.example,matched
2025-2026,SYN-SIS-000206,Synthetic Student 206,Synthetic Student 206,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,flewis29@schoolname.example,matched
2025-2026,SYN-SIS-000219,Synthetic Student 219,Synthetic Student 219,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,tevans29@schoolname.example,matched
2025-2026,SYN-SIS-000286,Synthetic Student 286,Synthetic Student 286,MATH-GEOM,MATH-GEOM,Y00-SEC-005,Y00-SEC-005,TCH-001,TCH-001,active,active,fprice27@schoolname.example,matched
2025-2026,SYN-SIS-000032,Synthetic Student 032,Synthetic Student 032,MATH-GEOM,MATH-GEOM,Y00-SEC-006,Y00-SEC-006,TCH-002,TCH-002,active,active,librahim29@schoolname.example,matched
2025-2026,SYN-SIS-000052,Synthetic Student 052,Synthetic Student 052,MATH-GEOM,MATH-GEOM,Y00-SEC-006,Y00-SEC-006,TCH-002,TCH-002,active,active,ljohnson28@schoolname.example,matched
2025-2026,SYN-SIS-000114,Synthetic Student 114,Synthetic Student 114,MATH-GEOM,MATH-GEOM,Y00-SEC-006,Y00-SEC-006,TCH-002,TCH-002,active,active,nortiz29@schoolname.example,matched
2025-2026,SYN-SIS-000116,Synthetic Student 116,Synthetic Student 116,MATH-GEOM,MATH-GEOM,Y00-SEC-006,Y00-SEC-006,TCH-002,TCH-002,active,active,qstone29@schoolname.example,matched
2025-2026,SYN-SIS-000146,Synthetic Student 146,Synthetic Student 146,MATH-GEOM,MATH-GEOM,Y00-SEC-006,Y00-SEC-006,TCH-002,TCH-002,active,active,fibrahim29@schoolname.example,matched
2025-2026,SYN-SIS-000151,Synthetic Student 151,Synthetic Student 151,MATH-GEOM,MATH-GEOM,Y00-SEC-006,Y00-SEC-006,TCH-002,TCH-002,active,active,knelson29@schoolname.example,matched
