school_year,school_year_offset,Student,SIS User ID,grade_level,course_id,section_id,teacher_id,enrollment_status
2025-2026,0,Synthetic Student 232,SYN-SIS-000232,12,MATH-AP-CALC-AB,Y00-SEC-021,TCH-005,active
2025-2026,0,Synthetic Student 233,SYN-SIS-000233,12,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,active
2025-2026,0,Synthetic Student 234,SYN-SIS-000234,10,MATH-ALG2,Y00-SEC-009,TCH-002,active
2025-2026,0,Synthetic Student 235,SYN-SIS-000235,10,MATH-ALG2,Y00-SEC-011,TCH-003,active
2025-2026,0,Synthetic Student 236,SYN-SIS-000236,9,MATH-ALG2-H,Y00-SEC-014,TCH-003,active
2025-2026,0,Synthetic Student 237,SYN-SIS-000237,10,MATH-ALG2-H,Y00-SEC-015,TCH-003,active
2025-2026,0,Synthetic Student 238,SYN-SIS-000238,10,MATH-ALG2-H,Y00-SEC-013,TCH-003,active
2025-2026,0,Synthetic Student 239,SYN-SIS-000239,12,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,active
2025-2026,0,Synthetic Student 240,SYN-SIS-000240,10,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,active
2025-2026,0,Synthetic Student 241,SYN-SIS-000241,10,MATH-ALG2-H,Y00-SEC-015,TCH-003,active
2025-2026,0,Synthetic Student 242,SYN-SIS-000242,10,MATH-ALG2,Y00-SEC-010,TCH-002,active
2025-2026,0,Synthetic Student 243,SYN-SIS-000243,12,MATH-PRECALC,Y00-SEC-020,TCH-004,active
2025-2026,0,Synthetic Student 244,SYN-SIS-000244,10,MATH-ALG2,Y00-SEC-009,TCH-002,active
2025-2026,0,Synthetic Student 245,SYN-SIS-000245,11,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,active
2025-2026,0,Synthetic Student 246,SYN-SIS-000246,9,MATH-GEOM,Y00-SEC-006,TCH-002,active
2025-2026,0,Synthetic Student 247,SYN-SIS-000247,11,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,active
2025-2026,0,Synthetic Student 248,SYN-SIS-000248,12,MATH-AP-CALC-AB,Y00-SEC-022,TCH-005,active
2025-2026,0,Synthetic Student 249,SYN-SIS-000249,10,MATH-ALG2,Y00-SEC-009,TCH-002,active
2025-2026,0,Synthetic Student 250,SYN-SIS-000250,12,MATH-PRECALC,Y00-SEC-019,TCH-004,active
2025-2026,0,Synthetic Student 251,SYN-SIS-000251,9,MATH-ALG2-H,Y00-SEC-012,TCH-003,active
2025-2026,0,Synthetic Student 252,SYN-SIS-000252,12,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,active
2025-2026,0,Synthetic Student 253,SYN-SIS-000253,10,MATH-GEOM,Y00-SEC-006,TCH-002,active
2025-2026,0,Synthetic Student 254,SYN-SIS-000254,10,MATH-ALG1,Y00-SEC-002,TCH-001,active
2025-2026,0,Synthetic Student 255,SYN-SIS-000255,11,MATH-ALG2-H,Y00-SEC-012,TCH-003,active
2025-2026,0,Synthetic Student 256,SYN-SIS-000256,12,MATH-AP-CALC-AB,Y00-SEC-021,TCH-005,active
2025-2026,0,Synthetic Student 257,SYN-SIS-000257,10,MATH-ALG2-H,Y00-SEC-013,TCH-003,active
2025-2026,0,Synthetic Student 258,SYN-SIS-000258,10,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,active
2025-2026,0,Synthetic Student 259,SYN-SIS-000259,10,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,active
2025-2026,0,Synthetic Student 260,SYN-SIS-000260,9,MATH-GEOM,Y00-SEC-003,TCH-002,active
2025-2026,0,Synthetic Student 261,SYN-SIS-000261,9,MATH-GEOM,Y00-SEC-004,TCH-002,active
2025-2026,0,Synthetic Student 262,SYN-SIS-000262,11,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,active
2025-2026,0,Synthetic Student 263,SYN-SIS-000263,9,MATH-ALG1,Y00-SEC-002,TCH-001,active
2025-2026,0,Synthetic Student 264,SYN-SIS-000264,11,MATH-PRECALC,Y00-SEC-019,TCH-004,active
2025-2026,0,Synthetic Student 265,SYN-SIS-000265,9,MATH-GEOM,Y00-SEC-004,TCH-002,active
2025-2026,0,Synthetic Student 266,SYN-SIS-000266,10,MATH-GEOM,Y00-SEC-006,TCH-002,active
2025-2026,0,Synthetic Student 267,SYN-SIS-000267,10,MATH-GEOM,Y00-SEC-004,TCH-002,active
2025-2026,0,Synthetic Student 268,SYN-SIS-000268,9,MATH-GEOM,Y00-SEC-004,TCH-002,active
2025-2026,0,Synthetic Student 269,SYN-SIS-000269,12,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,active
2025-2026,0,Synthetic Student 270,SYN-SIS-000270,9,MATH-GEOM,Y00-SEC-004,TCH-002,active
2025-2026,0,Synthetic Student 271,SYN-SIS-000271,9,MATH-ALG2-H,Y00-SEC-013,TCH-003,active
2025-2026,0,Synthetic Student 272,SYN-SIS-000272,11,MATH-ALG2-H,Y00-SEC-015,TCH-003,active
2025-2026,0,Synthetic Student 273,SYN-SIS-000273,10,MATH-GEOM,Y00-SEC-006,TCH-002,active
2025-2026,0,Synthetic Student 274,SYN-SIS-000274,9,MATH-ALG2-H,Y00-SEC-014,TCH-003,active
2025-2026,0,Synthetic Student 275,SYN-SIS-000275,11,MATH-ALG2,Y00-SEC-010,TCH-002,active
2025-2026,0,Synthetic Student 276,SYN-SIS-000276,11,MATH-PRECALC,Y00-SEC-020,TCH-004,active
2025-2026,0,Synthetic Student 277,SYN-SIS-000277,12,MATH-AP-CALC-AB,Y00-SEC-022,TCH-005,active
2025-2026,0,Synthetic Student 278,SYN-SIS-000278,10,MATH-GEOM,Y00-SEC-006,TCH-002,active
2025-2026,0,Synthetic Student 279,SYN-SIS-000279,9,MATH-ALG1,Y00-SEC-001,TCH-001,active
2025-2026,0,Synthetic Student 280,SYN-SIS-000280,9,MATH-GEOM,Y00-SEC-008,TCH-002,active
2025-2026,0,Synthetic Student 281,SYN-SIS-000281,9,MATH-ALG2-H,Y00-SEC-012,TCH-003,active
2025-2026,0,Synthetic Student 282,SYN-SIS-000282,11,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,active
2025-2026,0,Synthetic Student 283,SYN-SIS-000283,9,MATH-GEOM,Y00-SEC-003,TCH-002,active
2025-2026,0,Synthetic Student 284,SYN-SIS-000284,12,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,active
2025-2026,0,Synthetic Student 285,SYN-SIS-000285,11,MATH-GEOM,Y00-SEC-004,TCH-002,active
2025-2026,0,Synthetic Student 286,SYN-SIS-000286,11,MATH-GEOM,Y00-SEC-005,TCH-001,active
2025-2026,0,Synthetic Student 287,SYN-SIS-000287,12,MATH-PRECALC,Y00-SEC-020,TCH-004,active
2026-2027,1,Synthetic Student 001,SYN-SIS-000001,10,MATH-AP-PRECALC,Y01-SEC-014,TCH-004,active
2026-2027,1,Synthetic Student 002,SYN-SIS-000002,11,MATH-PRECALC,Y01-SEC-018,TCH-003,active
2026-2027,1,Synthetic Student 003,SYN-SIS-000003,12,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 004,SYN-SIS-000004,12,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 006,SYN-SIS-000006,12,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 008,SYN-SIS-000008,12,MATH-BEYOND-CORE,Y01-SEC-024,TCH-005,active
2026-2027,1,Synthetic Student 009,SYN-SIS-000009,12,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 011,SYN-SIS-000011,10,MATH-AP-CALC-AB,Y01-SEC-020,TCH-005,active
2026-2027,1,Synthetic Student 012,SYN-SIS-000012,10,MATH-ALG2,Y01-SEC-008,TCH-002,active
2026-2027,1,Synthetic Student 013,SYN-SIS-000013,11,MATH-AP-PRECALC,Y01-SEC-016,TCH-004,active
2026-2027,1,Synthetic Student 014,SYN-SIS-000014,11,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 015,SYN-SIS-000015,12,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 016,SYN-SIS-000016,10,MATH-AP-PRECALC,Y01-SEC-014,TCH-004,active
2026-2027,1,Synthetic Student 017,SYN-SIS-000017,10,MATH-GEOM,Y01-SEC-005,TCH-001,active
2026-2027,1,Synthetic Student 018,SYN-SIS-000018,11,MATH-ALG2-H,Y01-SEC-010,TCH-003,active
2026-2027,1,Synthetic Student 019,SYN-SIS-000019,10,MATH-ALG2,Y01-SEC-008,TCH-002,active
2026-2027,1,Synthetic Student 020,SYN-SIS-000020,12,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 021,SYN-SIS-000021,12,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 022,SYN-SIS-000022,10,MATH-ALG2-H,Y01-SEC-010,TCH-003,active
2026-2027,1,Synthetic Student 023,SYN-SIS-000023,11,MATH-PRECALC,Y01-SEC-018,TCH-003,active
2026-2027,1,Synthetic Student 025,SYN-SIS-000025,10,MATH-ALG2-H,Y01-SEC-011,TCH-003,active
2026-2027,1,Synthetic Student 026,SYN-SIS-000026,11,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 027,SYN-SIS-000027,11,MATH-AP-PRECALC,Y01-SEC-016,TCH-004,active
2026-2027,1,Synthetic Student 028,SYN-SIS-000028,11,MATH-AP-CALC-AB,Y01-SEC-020,TCH-005,active
2026-2027,1,Synthetic Student 029,SYN-SIS-000029,10,MATH-ALG2,Y01-SEC-006,TCH-002,active
2026-2027,1,Synthetic Student 030,SYN-SIS-000030,11,MATH-ALG2-H,Y01-SEC-012,TCH-003,active
2026-2027,1,Synthetic Student 031,SYN-SIS-000031,10,MATH-AP-PRECALC,Y01-SEC-016,TCH-004,active
2026-2027,1,Synthetic Student 032,SYN-SIS-000032,10,MATH-ALG2-H,Y01-SEC-010,TCH-003,active
2026-2027,1,Synthetic Student 033,SYN-SIS-000033,11,MATH-PRECALC,Y01-SEC-018,TCH-003,active
2026-2027,1,Synthetic Student 035,SYN-SIS-000035,10,MATH-GEOM,Y01-SEC-003,TCH-001,active
2026-2027,1,Synthetic Student 037,SYN-SIS-000037,12,MATH-AP-CALC-AB,Y01-SEC-020,TCH-005,active
2026-2027,1,Synthetic Student 038,SYN-SIS-000038,12,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 039,SYN-SIS-000039,10,MATH-ALG2,Y01-SEC-006,TCH-002,active
2026-2027,1,Synthetic Student 041,SYN-SIS-000041,12,MATH-AP-CALC-AB,Y01-SEC-020,TCH-005,active
2026-2027,1,Synthetic Student 043,SYN-SIS-000043,12,MATH-PRECALC,Y01-SEC-018,TCH-003,active
2026-2027,1,Synthetic Student 045,SYN-SIS-000045,10,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 046,SYN-SIS-000046,10,MATH-GEOM,Y01-SEC-002,TCH-002,active
2026-2027,1,Synthetic Student 047,SYN-SIS-000047,12,MATH-ALG2-H,Y01-SEC-010,TCH-003,active
2026-2027,1,Synthetic Student 050,SYN-SIS-000050,10,MATH-GEOM,Y01-SEC-005,TCH-001,active
2026-2027,1,Synthetic Student 051,SYN-SIS-000051,10,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 052,SYN-SIS-000052,11,MATH-ALG2-H,Y01-SEC-010,TCH-003,active
2026-2027,1,Synthetic Student 053,SYN-SIS-000053,10,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 054,SYN-SIS-000054,10,MATH-ALG2,Y01-SEC-009,TCH-002,active
2026-2027,1,Synthetic Student 055,SYN-SIS-000055,10,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 057,SYN-SIS-000057,10,MATH-AP-PRECALC,Y01-SEC-014,TCH-004,active
2026-2027,1,Synthetic Student 058,SYN-SIS-000058,10,MATH-ALG2-H,Y01-SEC-012,TCH-003,active
2026-2027,1,Synthetic Student 059,SYN-SIS-000059,11,MATH-PRECALC,Y01-SEC-018,TCH-003,active
2026-2027,1,Synthetic Student 060,SYN-SIS-000060,12,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 061,SYN-SIS-000061,11,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 062,SYN-SIS-000062,10,MATH-ALG2-H,Y01-SEC-011,TCH-003,active
2026-2027,1,Synthetic Student 063,SYN-SIS-000063,11,MATH-ALG2,Y01-SEC-007,TCH-002,active
2026-2027,1,Synthetic Student 064,SYN-SIS-000064,12,MATH-PRECALC,Y01-SEC-017,TCH-003,active
2026-2027,1,Synthetic Student 065,SYN-SIS-000065,10,MATH-GEOM,Y01-SEC-003,TCH-001,active
2026-2027,1,Synthetic Student 066,SYN-SIS-000066,11,MATH-PRECALC,Y01-SEC-017,TCH-003,active
2026-2027,1,Synthetic Student 067,SYN-SIS-000067,11,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 068,SYN-SIS-000068,12,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 069,SYN-SIS-000069,11,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 070,SYN-SIS-000070,10,MATH-ALG2,Y01-SEC-006,TCH-002,active
2026-2027,1,Synthetic Student 071,SYN-SIS-000071,12,MATH-PRECALC,Y01-SEC-017,TCH-003,active
2026-2027,1,Synthetic Student 072,SYN-SIS-000072,12,MATH-ALG2,Y01-SEC-007,TCH-002,active
2026-2027,1,Synthetic Student 073,SYN-SIS-000073,11,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 075,SYN-SIS-000075,12,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 076,SYN-SIS-000076,11,MATH-PRECALC,Y01-SEC-017,TCH-003,active
2026-2027,1,Synthetic Student 077,SYN-SIS-000077,12,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 078,SYN-SIS-000078,11,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 079,SYN-SIS-000079,11,MATH-PRECALC,Y01-SEC-017,TCH-003,active
2026-2027,1,Synthetic Student 080,SYN-SIS-000080,11,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 081,SYN-SIS-000081,10,MATH-GEOM,Y01-SEC-004,TCH-002,active
2026-2027,1,Synthetic Student 082,SYN-SIS-000082,12,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 083,SYN-SIS-000083,12,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 084,SYN-SIS-000084,10,MATH-ALG2-H,Y01-SEC-012,TCH-003,active
2026-2027,1,Synthetic Student 085,SYN-SIS-000085,10,MATH-ALG2-H,Y01-SEC-012,TCH-003,active
2026-2027,1,Synthetic Student 086,SYN-SIS-000086,10,MATH-GEOM,Y01-SEC-003,TCH-001,active
2026-2027,1,Synthetic Student 087,SYN-SIS-000087,11,MATH-PRECALC,Y01-SEC-017,TCH-003,active
2026-2027,1,Synthetic Student 088,SYN-SIS-000088,11,MATH-PRECALC,Y01-SEC-018,TCH-003,active
2026-2027,1,Synthetic Student 089,SYN-SIS-000089,12,MATH-AP-CALC-AB,Y01-SEC-020,TCH-005,active
2026-2027,1,Synthetic Student 090,SYN-SIS-000090,12,MATH-AP-PRECALC,Y01-SEC-014,TCH-004,active
2026-2027,1,Synthetic Student 091,SYN-SIS-000091,11,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 092,SYN-SIS-000092,10,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 094,SYN-SIS-000094,11,MATH-AP-PRECALC,Y01-SEC-014,TCH-004,active
2026-2027,1,Synthetic Student 097,SYN-SIS-000097,11,MATH-PRECALC,Y01-SEC-018,TCH-003,active
2026-2027,1,Synthetic Student 098,SYN-SIS-000098,11,MATH-AP-PRECALC,Y01-SEC-014,TCH-004,active
2026-2027,1,Synthetic Student 100,SYN-SIS-000100,10,MATH-GEOM,Y01-SEC-003,TCH-001,active
2026-2027,1,Synthetic Student 105,SYN-SIS-000105,10,MATH-ALG2,Y01-SEC-007,TCH-002,active
2026-2027,1,Synthetic Student 107,SYN-SIS-000107,12,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 108,SYN-SIS-000108,12,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 109,SYN-SIS-000109,11,MATH-AP-PRECALC,Y01-SEC-015,TCH-004,active
2026-2027,1,Synthetic Student 110,SYN-SIS-000110,11,MATH-ALG2-H,Y01-SEC-011,TCH-003,active
2026-2027,1,Synthetic Student 111,SYN-SIS-000111,10,MATH-ALG2,Y01-SEC-009,TCH-002,active
2026-2027,1,Synthetic Student 112,SYN-SIS-000112,10,MATH-AP-PRECALC,Y01-SEC-016,TCH-004,active
2026-2027,1,Synthetic Student 113,SYN-SIS-000113,10,MATH-GEOM,Y01-SEC-004,TCH-002,active
2026-2027,1,Synthetic Student 114,SYN-SIS-000114,10,MATH-ALG2,Y01-SEC-009,TCH-002,active
2026-2027,1,Synthetic Student 115,SYN-SIS-000115,11,MATH-GEOM,Y01-SEC-003,TCH-001,active
2026-2027,1,Synthetic Student 116,SYN-SIS-000116,10,MATH-ALG2,Y01-SEC-006,TCH-002,active
2026-2027,1,Synthetic Student 119,SYN-SIS-000119,10,MATH-ALG2,Y01-SEC-009,TCH-002,active
2026-2027,1,Synthetic Student 120,SYN-SIS-000120,11,MATH-AP-PRECALC,Y01-SEC-016,TCH-004,active
2026-2027,1,Synthetic Student 121,SYN-SIS-000121,11,MATH-PRECALC,Y01-SEC-017,TCH-003,active
2026-2027,1,Synthetic Student 122,SYN-SIS-000122,11,MATH-ALG2,Y01-SEC-006,TCH-002,active
2026-2027,1,Synthetic Student 123,SYN-SIS-000123,11,MATH-AP-CALC-AB,Y01-SEC-020,TCH-005,active
2026-2027,1,Synthetic Student 126,SYN-SIS-000126,10,MATH-ALG2-H,Y01-SEC-012,TCH-003,active
2026-2027,1,Synthetic Student 127,SYN-SIS-000127,10,MATH-AP-PRECALC,Y01-SEC-015,TCH-004,active
2026-2027,1,Synthetic Student 128,SYN-SIS-000128,11,MATH-ALG2-H,Y01-SEC-010,TCH-003,active
2026-2027,1,Synthetic Student 130,SYN-SIS-000130,12,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 132,SYN-SIS-000132,11,MATH-AP-CALC-AB,Y01-SEC-020,TCH-005,active
2026-2027,1,Synthetic Student 133,SYN-SIS-000133,12,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 134,SYN-SIS-000134,11,MATH-PRECALC,Y01-SEC-017,TCH-003,active
2026-2027,1,Synthetic Student 135,SYN-SIS-000135,12,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 136,SYN-SIS-000136,12,MATH-BEYOND-CORE,Y01-SEC-024,TCH-005,active
2026-2027,1,Synthetic Student 139,SYN-SIS-000139,12,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 140,SYN-SIS-000140,11,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 142,SYN-SIS-000142,10,MATH-GEOM,Y01-SEC-004,TCH-002,active
2026-2027,1,Synthetic Student 143,SYN-SIS-000143,10,MATH-ALG2,Y01-SEC-007,TCH-002,active
2026-2027,1,Synthetic Student 145,SYN-SIS-000145,11,MATH-ALG2,Y01-SEC-006,TCH-002,active
2026-2027,1,Synthetic Student 146,SYN-SIS-000146,10,MATH-ALG2-H,Y01-SEC-011,TCH-003,active
2026-2027,1,Synthetic Student 147,SYN-SIS-000147,12,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 148,SYN-SIS-000148,11,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 149,SYN-SIS-000149,10,MATH-ALG2,Y01-SEC-008,TCH-002,active
2026-2027,1,Synthetic Student 150,SYN-SIS-000150,10,MATH-ALG2-H,Y01-SEC-011,TCH-003,active
2026-2027,1,Synthetic Student 151,SYN-SIS-000151,10,MATH-ALG2-H,Y01-SEC-011,TCH-003,active
2026-2027,1,Synthetic Student 152,SYN-SIS-000152,11,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 154,SYN-SIS-000154,12,MATH-AP-PRECALC,Y01-SEC-016,TCH-004,active
2026-2027,1,Synthetic Student 155,SYN-SIS-000155,11,MATH-AP-PRECALC,Y01-SEC-015,TCH-004,active
2026-2027,1,Synthetic Student 156,SYN-SIS-000156,10,MATH-ALG2,Y01-SEC-008,TCH-002,active
2026-2027,1,Synthetic Student 157,SYN-SIS-000157,10,MATH-ALG2-H,Y01-SEC-011,TCH-003,active
2026-2027,1,Synthetic Student 158,SYN-SIS-000158,12,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 159,SYN-SIS-000159,11,MATH-AP-PRECALC,Y01-SEC-014,TCH-004,active
2026-2027,1,Synthetic Student 160,SYN-SIS-000160,10,MATH-AP-PRECALC,Y01-SEC-016,TCH-004,active
2026-2027,1,Synthetic Student 161,SYN-SIS-000161,12,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 164,SYN-SIS-000164,11,MATH-PRECALC,Y01-SEC-017,TCH-003,active
2026-2027,1,Synthetic Student 165,SYN-SIS-000165,11,MATH-ALG2,Y01-SEC-007,TCH-002,active
2026-2027,1,Synthetic Student 166,SYN-SIS-000166,10,MATH-ALG2,Y01-SEC-008,TCH-002,active
2026-2027,1,Synthetic Student 167,SYN-SIS-000167,10,MATH-ALG2-H,Y01-SEC-010,TCH-003,active
2026-2027,1,Synthetic Student 170,SYN-SIS-000170,10,MATH-ALG2,Y01-SEC-007,TCH-002,active
2026-2027,1,Synthetic Student 171,SYN-SIS-000171,10,MATH-GEOM,Y01-SEC-005,TCH-001,active
2026-2027,1,Synthetic Student 172,SYN-SIS-000172,10,MATH-GEOM,Y01-SEC-002,TCH-002,active
2026-2027,1,Synthetic Student 173,SYN-SIS-000173,10,MATH-AP-PRECALC,Y01-SEC-015,TCH-004,active
2026-2027,1,Synthetic Student 174,SYN-SIS-000174,11,MATH-AP-PRECALC,Y01-SEC-015,TCH-004,active
2026-2027,1,Synthetic Student 175,SYN-SIS-000175,12,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 176,SYN-SIS-000176,11,MATH-AP-CALC-AB,Y01-SEC-020,TCH-005,active
2026-2027,1,Synthetic Student 177,SYN-SIS-000177,10,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 178,SYN-SIS-000178,10,MATH-ALG2,Y01-SEC-006,TCH-002,active
2026-2027,1,Synthetic Student 180,SYN-SIS-000180,10,MATH-ALG2,Y01-SEC-006,TCH-002,active
2026-2027,1,Synthetic Student 181,SYN-SIS-000181,11,MATH-AP-PRECALC,Y01-SEC-015,TCH-004,active
2026-2027,1,Synthetic Student 183,SYN-SIS-000183,11,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 184,SYN-SIS-000184,10,MATH-ALG2,Y01-SEC-009,TCH-002,active
2026-2027,1,Synthetic Student 185,SYN-SIS-000185,12,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 186,SYN-SIS-000186,12,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 188,SYN-SIS-000188,11,MATH-ALG2,Y01-SEC-008,TCH-002,active
2026-2027,1,Synthetic Student 189,SYN-SIS-000189,11,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 191,SYN-SIS-000191,12,MATH-PRECALC,Y01-SEC-018,TCH-003,active
2026-2027,1,Synthetic Student 192,SYN-SIS-000192,12,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 193,SYN-SIS-000193,10,MATH-ALG2-H,Y01-SEC-012,TCH-003,active
2026-2027,1,Synthetic Student 195,SYN-SIS-000195,10,MATH-ALG2,Y01-SEC-009,TCH-002,active
2026-2027,1,Synthetic Student 196,SYN-SIS-000196,10,MATH-AP-PRECALC,Y01-SEC-013,TCH-004,active
2026-2027,1,Synthetic Student 197,SYN-SIS-000197,11,MATH-AP-CALC-AB,Y01-SEC-020,TCH-005,active
2026-2027,1,Synthetic Student 198,SYN-SIS-000198,11,MATH-ALG2,Y01-SEC-009,TCH-002,active
2026-2027,1,Synthetic Student 200,SYN-SIS-000200,10,MATH-ALG2,Y01-SEC-007,TCH-002,active
2026-2027,1,Synthetic Student 201,SYN-SIS-000201,11,MATH-AP-CALC-BC,Y01-SEC-022,TCH-005,active
2026-2027,1,Synthetic Student 202,SYN-SIS-000202,11,MATH-AP-PRECALC,Y01-SEC-015,TCH-004,active
2026-2027,1,Synthetic Student 203,SYN-SIS-000203,12,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 204,SYN-SIS-000204,10,MATH-GEOM,Y01-SEC-002,TCH-002,active
2026-2027,1,Synthetic Student 205,SYN-SIS-000205,10,MATH-GEOM,Y01-SEC-005,TCH-001,active
2026-2027,1,Synthetic Student 206,SYN-SIS-000206,10,MATH-ALG2-H,Y01-SEC-012,TCH-003,active
2026-2027,1,Synthetic Student 208,SYN-SIS-000208,10,MATH-ALG2,Y01-SEC-008,TCH-002,active
2026-2027,1,Synthetic Student 209,SYN-SIS-000209,12,MATH-PRECALC,Y01-SEC-019,TCH-004,active
2026-2027,1,Synthetic Student 210,SYN-SIS-000210,12,MATH-AP-CALC-BC,Y01-SEC-023,TCH-005,active
2026-2027,1,Synthetic Student 211,SYN-SIS-000211,12,MATH-AP-CALC-AB,Y01-SEC-021,TCH-005,active
2026-2027,1,Synthetic Student 212,SYN-SIS-000212,11,MATH-ALG2,Y01-SEC-009,TCH-002,active
2026-2027,1,Synthetic Student 213,SYN-SIS-000213,12,MATH-ALG2,Y01-SEC-007,TCH-002,active
2026-2027,1,Synthetic Student 215,SYN-SIS-000215,10,MATH-ALG2-H,Y01-SEC-012,TCH-003,active
2026-2027,1,Synthetic Student 216,SYN-SIS-000216,10,MATH-ALG2,Y01-SEC-007,TCH-002,active
2026-2027,1,Synthetic Student 218,SYN-SIS-000218,12,MATH-PRECALC,Y01-SEC-018,TCH-003,active
2026-2027,1,Synthetic Student 219,SYN-SIS-000219,10,MATH-ALG2,Y01-SEC-008,TCH-002,active
2026-2027,1,Synthetic Student 220,SYN-SIS-000220,12,MATH-BEYOND-CORE,Y01-SEC-024,TCH-005,active
2026-2027,1,Synthetic Student 221,SYN-SIS-000221,10,MATH-GEOM,Y01-SEC-005,TCH-001,active
