Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 01,Assignment 02,Assignment 03,Assignment 04,Assignment 05,Assignment 06,Assignment 07,Assignment 08,Assignment 09,Assignment 10,Assignment 11,Assignment 12,Assignment 13,Assignment 14
Synthetic Student 642,SYN-EXP-000642,SYN-SIS-000642,synthetic642,bjohnson35@schoolname.example,Section B,,,,,,,,,,,,,55.92,67.95
Synthetic Student 643,SYN-EXP-000643,SYN-SIS-000643,synthetic643,ckim35@schoolname.example,Section C,,,,,,,,,,,,,29.29,31.93
Synthetic Student 644,SYN-EXP-000644,SYN-SIS-000644,synthetic644,dlewis35@schoolname.example,Section D,,,,,,,,,,,,,87.05,97.31
Synthetic Student 645,SYN-EXP-000645,SYN-SIS-000645,synthetic645,emartinez35@schoolname.example,Section A,,,,,,,,,,,,,15.27,27.56
Synthetic Student 646,SYN-EXP-000646,SYN-SIS-000646,synthetic646,fnelson35@schoolname.example,Section B,,,,,,,,,,,,,28.68,37.79
Synthetic Student 647,SYN-EXP-000647,SYN-SIS-000647,synthetic647,gortiz35@schoolname.example,Section C,,,,,,,,,,,,,54.46,63.14
Synthetic Student 648,SYN-EXP-000648,SYN-SIS-000648,synthetic648,hprice35@schoolname.example,Section D,,,,,,,,,,,,,5.31,21.01
Synthetic Student 649,SYN-EXP-000649,SYN-SIS-000649,synthetic649,istone35@schoolname.example,Section A,,,,,,,,,,,,,21.36,26.76
Synthetic Student 650,SYN-EXP-000650,SYN-SIS-000650,synthetic650,jmiller35@schoolname.example,Section B,,,,,,,,,,,,,0,82.54
Synthetic Student 651,SYN-EXP-000651,SYN-SIS-000651,synthetic651,krivera35@schoolname.example,Section C,,,,,,,,,,,,,20.87,31.8
Synthetic Student 652,SYN-EXP-000652,SYN-SIS-000652,synthetic652,lnguyen35@schoolname.example,Section D,,,,,,,,,,,,,39.86,54.87
Synthetic Student 653,SYN-EXP-000653,SYN-SIS-000653,synthetic653,mpatel35@schoolname.example,Section A,,,,,,,,,,,,,64.89,65.53
Synthetic Student 654,SYN-EXP-000654,SYN-SIS-000654,synthetic654,nbrooks35@schoolname.example,Section B,,,,,,,,,,,,,52.33,51.33
Synthetic Student 655,SYN-EXP-000655,SYN-SIS-000655,synthetic655,pchen35@schoolname.example,Section C,,,,,,,,,,,,,49.9,67.13
Synthetic Student 656,SYN-EXP-000656,SYN-SIS-000656,synthetic656,qdavis35@schoolname.example,Section D,,,,,,,,,,,,,84.64,77.36
Synthetic Student 657,SYN-EXP-000657,SYN-SIS-000657,synthetic657,revans35@schoolname.example,Section A,,,,,,,,,,,,,28.04,41.31
Synthetic Student 658,SYN-EXP-000658,SYN-SIS-000658,synthetic658,sflores35@schoolname.example,Section B,,,,,,,,,,,,,31.52,40.98
Synthetic Student 659,SYN-EXP-000659,SYN-SIS-000659,synthetic659,tgarcia35@schoolname.example,Section C,,,,,,,,,,,,,31.27,41.12
Synthetic Student 660,SYN-EXP-000660,SYN-SIS-000660,synthetic660,vhayes35@schoolname.example,Section D,,,,,,,,,,,,,46.48,50.05
Synthetic Student 661,SYN-EXP-000661,SYN-SIS-000661,synthetic661,ajohnson35@schoolname.example,Section A,,,,,,,,,,,,,60.2,67.31
Synthetic Student 662,SYN-EXP-000662,SYN-SIS-000662,synthetic662,bkim35@schoolname.example,Section B,,,,,,,,,,,,,26.89,31.12
Synthetic Student 663,SYN-EXP-000663,SYN-SIS-000663,synthetic663,clewis35@schoolname.example,Section C,,,,,,,,,,,,,21.09,28.7
Synthetic Student 664,SYN-EXP-000664,SYN-SIS-000664,synthetic664,dmartinez35@schoolname.example,Section D,,,,,,,,,,,,,69.75,79.57
Synthetic Student 665,SYN-EXP-000665,SYN-SIS-000665,synthetic665,enelson35@schoolname.example,Section A,,,,,,,,,,,,,48.41,40.9
Synthetic Student 666,SYN-EXP-000666,SYN-SIS-000666,synthetic666,fortiz35@schoolname.example,Section B,,,,,,,,,,,,,10.84,17.61
Synthetic Student 667,SYN-EXP-000667,SYN-SIS-000667,synthetic667,gprice35@schoolname.example,Section C,,,,,,,,,,,,,43.8,44.91
Synthetic Student 668,SYN-EXP-000668,SYN-SIS-000668,synthetic668,hstone35@schoolname.example,Section D,,,,,,,,,,,,,18.05,28.74
Synthetic Student 669,SYN-EXP-000669,SYN-SIS-000669,synthetic669,imiller35@schoolname.example,Section A,,,,,,,,,,,,,68.94,69.14
Synthetic Student 670,SYN-EXP-000670,SYN-SIS-000670,synthetic670,jrivera35@schoolname.example,Section B,,,,,,,,,,,,,55.88,65.16
Synthetic Student 671,SYN-EXP-000671,SYN-SIS-000671,synthetic671,knguyen35@schoolname.example,Section C,,,,,,,,,,,,,44.02,55.37
Synthetic Student 672,SYN-EXP-000672,SYN-SIS-000672,synthetic672,lpatel35@schoolname.example,Section D,,,,,,,,,,,,,31.74,29.35
Synthetic Student 673,SYN-EXP-000673,SYN-SIS-000673,synthetic673,mbrooks35@schoolname.example,Section A,,,,,,,,,,,,,63.01,69.61
Synthetic Student 674,SYN-EXP-000674,SYN-SIS-000674,synthetic674,nchen35@schoolname.example,Section B,,,,,,,,,,,,,0,60.09
Synthetic Student 675,SYN-EXP-000675,SYN-SIS-000675,synthetic675,pdavis35@schoolname.example,Section C,,,,,,,,,,,,,55.23,62.93
Synthetic Student 676,SYN-EXP-000676,SYN-SIS-000676,synthetic676,qevans35@schoolname.example,Section D,,,,,,,,,,,,,49.83,52.31
Synthetic Student 677,SYN-EXP-000677,SYN-SIS-000677,synthetic677,rflores35@schoolname.example,Section A,,,,,,,,,,,,,0,21.34
Synthetic Student 678,SYN-EXP-000678,SYN-SIS-000678,synthetic678,sgarcia35@schoolname.example,Section B,,,,,,,,,,,,,66.95,69.38
Synthetic Student 679,SYN-EXP-000679,SYN-SIS-000679,synthetic679,thayes35@schoolname.example,Section C,,,,,,,,,,,,,0,50.76
Synthetic Student 680,SYN-EXP-000680,SYN-SIS-000680,synthetic680,vibrahim35@schoolname.example,Section D,,,,,,,,,,,,,76.36,78.95
Synthetic Student 681,SYN-EXP-000681,SYN-SIS-000681,synthetic681,akim35@schoolname.example,Section A,,,,,,,,,,,,,50.82,54.61
Synthetic Student 682,SYN-EXP-000682,SYN-SIS-000682,synthetic682,blewis35@schoolname.example,Section B,,,,,,,,,,,,,56.57,62.64
Synthetic Student 683,SYN-EXP-000683,SYN-SIS-000683,synthetic683,cmartinez35@schoolname.example,Section C,,,,,,,,,,,,,79.66,78.51
Synthetic Student 684,SYN-EXP-000684,SYN-SIS-000684,synthetic684,dnelson35@schoolname.example,Section D,,,,,,,,,,,,,41.18,43.57
Synthetic Student 685,SYN-EXP-000685,SYN-SIS-000685,synthetic685,eortiz35@schoolname.example,Section A,,,,,,,,,,,,,39.71,44.95
Synthetic Student 686,SYN-EXP-000686,SYN-SIS-000686,synthetic686,fprice35@schoolname.example,Section B,,,,,,,,,,,,,49.07,60.17
Synthetic Student 687,SYN-EXP-000687,SYN-SIS-000687,synthetic687,gstone35@schoolname.example,Section C,,,,,,,,,,,,,0,39.71
Synthetic Student 688,SYN-EXP-000688,SYN-SIS-000688,synthetic688,hmiller35@schoolname.example,Section D,,,,,,,,,,,,,72.66,87.31
Synthetic Student 689,SYN-EXP-000689,SYN-SIS-000689,synthetic689,irivera35@schoolname.example,Section A,,,,,,,,,,,,,0,29.24
Synthetic Student 690,SYN-EXP-000690,SYN-SIS-000690,synthetic690,jnguyen35@schoolname.example,Section B,,,,,,,,,,,,,21.88,33.07
Synthetic Student 691,SYN-EXP-000691,SYN-SIS-000691,synthetic691,kpatel35@schoolname.example,Section C,,,,,,,,,,,,,6.43,10.88
Synthetic Student 692,SYN-EXP-000692,SYN-SIS-000692,synthetic692,lbrooks35@schoolname.example,Section D,,,,,,,,,,,,,41.56,51.97
Synthetic Student 693,SYN-EXP-000693,SYN-SIS-000693,synthetic693,mchen35@schoolname.example,Section A,,,,,,,,,,,,,36.89,42.68
Synthetic Student 694,SYN-EXP-000694,SYN-SIS-000694,synthetic694,ndavis35@schoolname.example,Section B,,,,,,,,,,,,,23.83,31.77
Synthetic Student 695,SYN-EXP-000695,SYN-SIS-000695,synthetic695,pevans35@schoolname.example,Section C,,,,,,,,,,,,,39.47,48.76
Synthetic Student 696,SYN-EXP-000696,SYN-SIS-000696,synthetic696,qflores35@schoolname.example,Section D,,,,,,,,,,,,,33.15,32.12
